N	Wortform	Lemma	POS	Datum	Frequenz	Frequenz (rel.)
1	impfstoffherstellers	impfstoffherstellers	NN	2021-08-19	1	11.8985293417734
1	impfstoffherstellers	impfstoffherstellers	NN	2021-08-27	1	10.9909434625868
1	impfstoffherstellers	impfstoffherstellers	NN	2021-09-08	3	33.4967229039426
1	impfvorgaben	impfvorgaben	NN	2020-07-30	1	11.7467402795724
1	impfvorgaben	impfvorgaben	NN	2021-02-09	1	10.7089312486614
1	impfvorgaben	impfvorgaben	NN	2021-08-25	1	11.8133490844654
1	impfvorgaben	impfvorgaben	NN	2021-09-10	4	38.0503024999049
1	impfziele	impfziele	NN	2020-07-30	1	11.7467402795724
1	impfziele	impfziele	NN	2020-11-11	2	21.6468958351372
1	impfziele	impfziele	NN	2021-01-21	1	10.4034456211897
1	impfziele	impfziele	NN	2021-03-13	1	18.3257586864096
1	impfziele	impfziele	NN	2021-03-16	1	10.9491848331892
1	impfziele	impfziele	NN	2021-03-18	1	10.9421162052741
1	impfziele	impfziele	NN	2021-04-09	1	13.5492175326875
1	impfziele	impfziele	NN	2021-04-12	4	47.6457065262707
1	impfziele	impfziele	NN	2021-05-15	1	17.0285227756492
1	impfziele	impfziele	NN	2021-07-12	1	11.7687210930788
1	impfziele	impfziele	NN	2021-08-04	1	11.5776921028562
1	impfquote	impfquote	NN	2020-08-22	1	29.7212150032693
1	impfquote	impfquote	NN	2020-11-14	1	19.3281533882253
1	impfquote	impfquote	NN	2020-11-16	2	22.8136014691959
1	impfquote	impfquote	NN	2020-11-27	1	10.7954054754297
1	impfquote	impfquote	NN	2020-12-30	1	12.272347945609
1	impfquote	impfquote	NN	2021-01-05	3	34.7306637029834
1	impfquote	impfquote	NN	2021-01-08	1	10.9685203466052
1	impfquote	impfquote	NN	2021-01-11	1	11.4873868492395
1	impfquote	impfquote	NN	2021-01-12	1	11.0697839178179
1	impfquote	impfquote	NN	2021-01-13	1	10.6432798331134
1	impfquote	impfquote	NN	2021-01-14	1	11.5372190687157
1	impfquote	impfquote	NN	2021-01-16	1	16.1334559475985
1	impfquote	impfquote	NN	2021-01-17	1	16.0686452525188
1	impfquote	impfquote	NN	2021-01-19	2	20.9318876376272
1	impfquote	impfquote	NN	2021-01-20	1	10.0118139404497
1	impfquote	impfquote	NN	2021-01-21	3	31.2103368635692
1	impfquote	impfquote	NN	2021-01-25	1	11.2827340321107
1	impfquote	impfquote	NN	2021-01-26	2	21.4431221185805
1	impfquote	impfquote	NN	2021-01-28	2	22.991148407863
1	impfquote	impfquote	NN	2021-02-03	2	23.8920081232828
1	impfquote	impfquote	NN	2021-02-12	1	11.0533878633801
1	impfquote	impfquote	NN	2021-02-14	1	16.3305299256961
1	impfquote	impfquote	NN	2021-02-17	1	10.2639898181221
1	impfquote	impfquote	NN	2021-02-23	4	42.3634572817488
1	impfquote	impfquote	NN	2021-02-24	3	33.149537563951
1	impfquote	impfquote	NN	2021-02-26	1	11.7401206884407
1	impfquote	impfquote	NN	2021-02-27	1	16.9655429822031
1	impfquote	impfquote	NN	2021-03-02	4	42.5124880433627
1	impfquote	impfquote	NN	2021-03-03	1	10.2229628190842
1	impfquote	impfquote	NN	2021-03-08	1	11.6626236238104
1	impfquote	impfquote	NN	2021-03-11	1	13.2156261563673
1	impfquote	impfquote	NN	2021-03-19	3	31.3044567111538
1	impfquote	impfquote	NN	2021-03-21	1	16.5458817300374
1	impfquote	impfquote	NN	2021-03-22	1	11.5712616146538
1	impfquote	impfquote	NN	2021-03-25	1	10.2980248388359
1	impfquote	impfquote	NN	2021-03-26	1	10.9006082539406
1	impfquote	impfquote	NN	2021-04-05	1	20.1017146762619
1	impfquote	impfquote	NN	2021-04-06	1	12.378075951874
1	impfquote	impfquote	NN	2021-04-08	1	12.0310883322505
1	impfquote	impfquote	NN	2021-04-11	1	18.0115273775216
1	impfquote	impfquote	NN	2021-04-13	1	11.0794730602613
1	impfquote	impfquote	NN	2021-04-14	4	54.547190137868
1	impfquote	impfquote	NN	2021-04-15	1	13.5565647664882
1	impfquote	impfquote	NN	2021-04-16	4	50.3233273784063
1	impfquote	impfquote	NN	2021-04-18	3	54.0647695939736
1	impfquote	impfquote	NN	2021-04-21	2	21.3131000969746
1	impfquote	impfquote	NN	2021-04-22	1	10.9235894915069
1	impfquote	impfquote	NN	2021-04-23	4	45.9226433073488
1	impfquote	impfquote	NN	2021-04-24	1	20.0803212851406
1	impfquote	impfquote	NN	2021-04-25	1	17.2523851422459
1	impfquote	impfquote	NN	2021-04-26	2	22.709724303947
1	impfquote	impfquote	NN	2021-04-27	2	22.1756533501868
1	impfquote	impfquote	NN	2021-04-28	1	11.1013665782258
1	impfquote	impfquote	NN	2021-04-29	2	20.6880857314273
1	impfquote	impfquote	NN	2021-04-30	1	10.4474649226365
1	impfquote	impfquote	NN	2021-05-04	1	10.6353561780784
1	impfquote	impfquote	NN	2021-05-05	4	45.9542984501913
1	impfquote	impfquote	NN	2021-05-07	3	34.0008840229846
1	impfquote	impfquote	NN	2021-05-10	1	11.8407653870746
1	impfquote	impfquote	NN	2021-05-11	2	21.3942641977686
1	impfquote	impfquote	NN	2021-05-12	3	35.5252406835056
1	impfquote	impfquote	NN	2021-05-13	7	114.196221736435
1	impfquote	impfquote	NN	2021-05-18	1	11.8134886413307
1	impfquote	impfquote	NN	2021-05-19	3	30.9488930612582
1	impfquote	impfquote	NN	2021-05-20	1	10.013819070317
1	impfquote	impfquote	NN	2021-05-21	2	21.7902902466661
1	impfquote	impfquote	NN	2021-05-23	1	17.4477440066999
1	impfquote	impfquote	NN	2021-05-25	3	34.2192312079389
1	impfquote	impfquote	NN	2021-05-30	1	17.9588025070488
1	impfquote	impfquote	NN	2021-06-01	4	48.2648776485352
1	impfquote	impfquote	NN	2021-06-02	2	22.8162040681292
1	impfquote	impfquote	NN	2021-06-04	1	11.3954919433872
1	impfquote	impfquote	NN	2021-06-08	2	24.0908707645238
1	impfquote	impfquote	NN	2021-06-09	2	21.512315800796
1	impfquote	impfquote	NN	2021-06-10	4	45.5140240086477
1	impfquote	impfquote	NN	2021-06-11	7	75.7936679804236
1	impfquote	impfquote	NN	2021-06-12	5	93.7927929617888
1	impfquote	impfquote	NN	2021-06-13	1	15.5106092567316
1	impfquote	impfquote	NN	2021-06-14	5	64.5827951433738
1	impfquote	impfquote	NN	2021-06-15	6	61.9796293618164
1	impfquote	impfquote	NN	2021-06-17	4	50.6002454111902
1	impfquote	impfquote	NN	2021-06-18	1	10.3485387863234
1	impfquote	impfquote	NN	2021-06-20	1	15.7604412923562
1	impfquote	impfquote	NN	2021-06-21	3	31.1313118734823
1	impfquote	impfquote	NN	2021-06-24	2	24.9875062468766
1	impfquote	impfquote	NN	2021-06-27	5	80.4686494141882
1	impfquote	impfquote	NN	2021-06-28	9	97.9879801411027
1	impfquote	impfquote	NN	2021-06-29	2	21.4735124224269
1	impfquote	impfquote	NN	2021-06-30	2	21.9394471259324
1	impfquote	impfquote	NN	2021-07-02	3	33.4079444091805
1	impfquote	impfquote	NN	2021-07-04	1	18.0962721679334
1	impfquote	impfquote	NN	2021-07-05	21	248.056887712916
1	impfquote	impfquote	NN	2021-07-06	8	90.8853367869761
1	impfquote	impfquote	NN	2021-07-07	5	54.0727603062681
1	impfquote	impfquote	NN	2021-07-08	4	43.7612822055686
1	impfquote	impfquote	NN	2021-07-09	12	139.572211172755
1	impfquote	impfquote	NN	2021-07-10	9	162.09498766277
1	impfquote	impfquote	NN	2021-07-11	6	103.705752212389
1	impfquote	impfquote	NN	2021-07-12	12	141.224653116946
1	impfquote	impfquote	NN	2021-07-13	6	69.1172574272253
1	impfquote	impfquote	NN	2021-07-14	5	56.6456700049848
1	impfquote	impfquote	NN	2021-07-15	9	95.7141337870892
1	impfquote	impfquote	NN	2021-07-16	3	32.3098297271973
1	impfquote	impfquote	NN	2021-07-17	6	98.4332704454105
1	impfquote	impfquote	NN	2021-07-18	1	15.8297980117774
1	impfquote	impfquote	NN	2021-07-19	5	59.3718458706881
1	impfquote	impfquote	NN	2021-07-20	6	69.0711087064133
1	impfquote	impfquote	NN	2021-07-21	4	45.5451181326502
1	impfquote	impfquote	NN	2021-07-22	2	22.3458693660477
1	impfquote	impfquote	NN	2021-07-23	11	121.331112606303
1	impfquote	impfquote	NN	2021-07-24	8	128.650456709121
1	impfquote	impfquote	NN	2021-07-25	2	32.4023070442615
1	impfquote	impfquote	NN	2021-07-26	8	90.8812069024277
1	impfquote	impfquote	NN	2021-07-27	8	89.4114491360619
1	impfquote	impfquote	NN	2021-07-28	6	65.2273172004435
1	impfquote	impfquote	NN	2021-07-29	10	108.064882155246
1	impfquote	impfquote	NN	2021-07-30	13	140.344816418184
1	impfquote	impfquote	NN	2021-07-31	1	16.4872306398694
1	impfquote	impfquote	NN	2021-08-01	2	32.2242809957303
1	impfquote	impfquote	NN	2021-08-02	1	11.0989023185607
1	impfquote	impfquote	NN	2021-08-04	6	69.4661526171373
1	impfquote	impfquote	NN	2021-08-05	3	33.2579486497273
1	impfquote	impfquote	NN	2021-08-06	3	33.7408477950356
1	impfquote	impfquote	NN	2021-08-07	8	139.416541772681
1	impfquote	impfquote	NN	2021-08-08	2	34.5685840707965
1	impfquote	impfquote	NN	2021-08-09	6	72.4944118890836
1	impfquote	impfquote	NN	2021-08-10	8	91.1722471679621
1	impfquote	impfquote	NN	2021-08-11	19	215.290131780223
1	impfquote	impfquote	NN	2021-08-12	23	266.979303300096
1	impfquote	impfquote	NN	2021-08-13	5	55.5351926515833
1	impfquote	impfquote	NN	2021-08-14	3	54.0131792157286
1	impfquote	impfquote	NN	2021-08-15	8	132.386767942544
1	impfquote	impfquote	NN	2021-08-16	6	71.802113375537
1	impfquote	impfquote	NN	2021-08-17	2	23.2099338516885
1	impfquote	impfquote	NN	2021-08-18	3	35.1835997513692
1	impfquote	impfquote	NN	2021-08-20	2	23.0653903817322
1	impfquote	impfquote	NN	2021-08-21	8	145.884240854882
1	impfquote	impfquote	NN	2021-08-22	2	35.3350647515062
1	impfquote	impfquote	NN	2021-08-23	3	37.0553359683795
1	impfquote	impfquote	NN	2021-08-24	5	58.0693115302425
1	impfquote	impfquote	NN	2021-08-25	4	47.2533963378618
1	impfquote	impfquote	NN	2021-08-26	3	34.8666930103903
1	impfquote	impfquote	NN	2021-08-27	1	10.9909434625868
1	impfquote	impfquote	NN	2021-08-28	4	67.8771423723061
1	impfquote	impfquote	NN	2021-08-29	1	15.9433691527694
1	impfquote	impfquote	NN	2021-08-31	3	33.310016321908
1	impfquote	impfquote	NN	2021-09-01	3	34.776157466441
1	impfquote	impfquote	NN	2021-09-02	19	210.302614393554
1	impfquote	impfquote	NN	2021-09-03	20	227.257232461423
1	impfquote	impfquote	NN	2021-09-04	13	255.327506628695
1	impfquote	impfquote	NN	2021-09-05	10	176.056338028169
1	impfquote	impfquote	NN	2021-09-06	7	79.6885316818834
1	impfquote	impfquote	NN	2021-09-07	3	33.4168755221387
1	impfquote	impfquote	NN	2021-09-08	21	234.477060327598
1	impfquote	impfquote	NN	2021-09-09	6	64.855048965562
1	impfquote	impfquote	NN	2021-09-10	3	28.5377268749287
1	impfquote	impfquote	NN	2021-09-11	1	15.6523916854495
1	impfquote	impfquote	NN	2021-09-12	6	106.636334553727
1	impfquote	impfquote	NN	2021-09-13	14	144.026994773878
1	impfquote	impfquote	NN	2021-09-14	5	50.1032126179931
1	impfquote	impfquote	NN	2021-09-15	5	50.501479693355
1	impfquote	impfquote	NN	2021-09-16	8	81.0635538261997
1	impfkrieg	impfkrieg	NN	2020-08-28	1	10.9835795485749
1	impfkrieg	impfkrieg	NN	2020-12-18	1	10.6000699604617
1	impfkrieg	impfkrieg	NN	2020-12-20	1	17.1001556114161
1	impfkrieg	impfkrieg	NN	2021-01-29	2	21.653223623667
1	impfkrieg	impfkrieg	NN	2021-07-20	1	11.5118514510689
1	impfkrieg	impfkrieg	NN	2021-09-13	1	10.2876424838484
1	impfkritiker	impfkritiker	NN	2020-08-31	2	23.7076374153934
1	impfkritiker	impfkritiker	NN	2021-01-18	1	11.1931945377211
1	impfkritiker	impfkritiker	NN	2021-02-05	2	21.3162803090861
1	impfkritiker	impfkritiker	NN	2021-08-31	1	11.1033387739693
1	impfdilemma	impfdilemma	NN	2020-08-24	1	11.9683079206262
1	impfdilemma	impfdilemma	NN	2021-01-29	2	21.653223623667
1	impfdilemma	impfdilemma	NN	2021-02-12	1	11.0533878633801
1	impfdilemma	impfdilemma	NN	2021-05-04	1	10.6353561780784
1	impfdilemma	impfdilemma	NN	2021-08-17	1	11.6049669258443
1	impfwillige	impfwillige	NN	2020-09-08	2	22.8647208789199
1	impfwillige	impfwillige	NN	2020-11-11	1	10.8234479175686
1	impfwillige	impfwillige	NN	2020-11-12	2	22.5708159349961
1	impfwillige	impfwillige	NN	2020-11-24	2	23.9034301422254
1	impfwillige	impfwillige	NN	2020-12-21	1	11.686884977678
1	impfwillige	impfwillige	NN	2021-01-04	5	67.4772938906058
1	impfwillige	impfwillige	NN	2021-01-07	1	11.2668439316779
1	impfwillige	impfwillige	NN	2021-01-08	3	32.9055610398157
1	impfwillige	impfwillige	NN	2021-01-09	2	35.1364171395443
1	impfwillige	impfwillige	NN	2021-01-10	4	74.7091014362825
1	impfwillige	impfwillige	NN	2021-01-11	1	11.4873868492395
1	impfwillige	impfwillige	NN	2021-01-22	1	10.5737306236386
1	impfwillige	impfwillige	NN	2021-01-26	1	10.7215610592902
1	impfwillige	impfwillige	NN	2021-01-28	1	11.4955742039315
1	impfwillige	impfwillige	NN	2021-02-01	2	21.3144629288204
1	impfwillige	impfwillige	NN	2021-02-09	4	42.8357249946455
1	impfwillige	impfwillige	NN	2021-02-17	2	20.5279796362442
1	impfwillige	impfwillige	NN	2021-02-19	4	42.5907982580364
1	impfwillige	impfwillige	NN	2021-02-20	1	17.0296827370106
1	impfwillige	impfwillige	NN	2021-02-25	3	34.6997316554085
1	impfwillige	impfwillige	NN	2021-03-01	1	10.8173596988447
1	impfwillige	impfwillige	NN	2021-03-28	1	16.8222726890403
1	impfwillige	impfwillige	NN	2021-04-03	1	18.8065371523141
1	impfwillige	impfwillige	NN	2021-04-09	4	54.19687013075
1	impfwillige	impfwillige	NN	2021-04-16	2	25.1616636892031
1	impfwillige	impfwillige	NN	2021-04-17	1	17.4645033968459
1	impfwillige	impfwillige	NN	2021-04-22	5	54.6179474575345
1	impfwillige	impfwillige	NN	2021-04-23	2	22.9613216536744
1	impfwillige	impfwillige	NN	2021-04-27	1	11.0878266750934
1	impfwillige	impfwillige	NN	2021-05-02	2	39.6864768330191
1	impfwillige	impfwillige	NN	2021-05-03	3	36.9822485207101
1	impfwillige	impfwillige	NN	2021-05-05	2	22.9771492250956
1	impfwillige	impfwillige	NN	2021-05-06	4	42.3074482262602
1	impfwillige	impfwillige	NN	2021-05-07	2	22.6672560153231
1	impfwillige	impfwillige	NN	2021-05-12	2	23.6834937890038
1	impfwillige	impfwillige	NN	2021-05-13	2	32.6274919246957
1	impfwillige	impfwillige	NN	2021-05-14	2	24.1554645699723
1	impfwillige	impfwillige	NN	2021-05-15	2	34.0570455512984
1	impfwillige	impfwillige	NN	2021-05-16	1	16.5322047348234
1	impfwillige	impfwillige	NN	2021-05-17	2	22.11900022119
1	impfwillige	impfwillige	NN	2021-05-18	6	70.880931847984
1	impfwillige	impfwillige	NN	2021-05-19	1	10.3162976870861
1	impfwillige	impfwillige	NN	2021-05-20	4	40.0552762812681
1	impfwillige	impfwillige	NN	2021-05-21	2	21.7902902466661
1	impfwillige	impfwillige	NN	2021-05-24	3	51.374261494991
1	impfwillige	impfwillige	NN	2021-05-27	2	20.4229594910598
1	impfwillige	impfwillige	NN	2021-05-28	1	10.8675570818436
1	impfwillige	impfwillige	NN	2021-05-30	1	17.9588025070488
1	impfwillige	impfwillige	NN	2021-06-04	4	45.5819677735488
1	impfwillige	impfwillige	NN	2021-06-05	12	213.526931084183
1	impfwillige	impfwillige	NN	2021-06-07	11	110.874802189273
1	impfwillige	impfwillige	NN	2021-06-08	1	12.0454353822619
1	impfwillige	impfwillige	NN	2021-06-25	1	11.2532775170768
1	impfwillige	impfwillige	NN	2021-06-10	1	11.3785060021619
1	impfwillige	impfwillige	NN	2021-06-18	5	51.7426939316169
1	impfwillige	impfwillige	NN	2021-06-29	3	32.2102686336404
1	impfwillige	impfwillige	NN	2021-07-02	3	33.4079444091805
1	impfwillige	impfwillige	NN	2021-07-06	1	11.360667098372
1	impfwillige	impfwillige	NN	2021-07-08	2	21.8806411027843
1	impfwillige	impfwillige	NN	2021-07-09	1	11.6310175977296
1	impfwillige	impfwillige	NN	2021-07-13	1	11.5195429045375
1	impfwillige	impfwillige	NN	2021-07-14	1	11.329134000997
1	impfwillige	impfwillige	NN	2021-07-15	3	31.9047112623631
1	impfwillige	impfwillige	NN	2021-07-20	2	23.0237029021377
1	impfwillige	impfwillige	NN	2021-07-23	2	22.060202292055
1	impfwillige	impfwillige	NN	2021-07-24	2	32.1626141772803
1	impfwillige	impfwillige	NN	2021-07-26	3	34.0804525884104
1	impfwillige	impfwillige	NN	2021-07-28	1	10.8712195334073
1	impfwillige	impfwillige	NN	2021-07-29	2	21.6129764310492
1	impfwillige	impfwillige	NN	2021-07-31	1	16.4872306398694
1	impfwillige	impfwillige	NN	2021-08-04	1	11.5776921028562
1	impfwillige	impfwillige	NN	2021-08-07	1	17.4270677215852
1	impfwillige	impfwillige	NN	2021-08-10	1	11.3965308959953
1	impfwillige	impfwillige	NN	2021-08-11	1	11.3310595673801
1	impfwillige	impfwillige	NN	2021-08-12	2	23.2155915913127
1	impfwillige	impfwillige	NN	2021-08-14	1	18.0043930719095
1	impfwillige	impfwillige	NN	2021-08-18	1	11.7278665837897
1	impfwillige	impfwillige	NN	2021-08-25	1	11.8133490844654
1	impfwillige	impfwillige	NN	2021-08-30	2	24.0613082133276
1	impfwillige	impfwillige	NN	2021-09-04	5	98.2028871648826
1	impfwillige	impfwillige	NN	2021-09-13	2	20.5752849676968
1	impfgegnerpostings	impfgegnerpostings	NN	2020-09-10	1	10.9494246077369
1	impfstofftests	impfstofftests	NN	2020-09-09	2	20.9461370086822
1	impfstofftests	impfstofftests	NN	2020-09-25	3	33.4019929855815
1	impfstofftests	impfstofftests	NN	2020-10-02	4	45.0805815395019
1	impfstofftests	impfstofftests	NN	2020-12-12	1	16.9963967638861
1	impfstofftests	impfstofftests	NN	2020-12-22	1	11.2425237217251
1	impfstofftests	impfstofftests	NN	2021-07-27	1	11.1764311420077
1	impfstoffkosten	impfstoffkosten	NN	2020-09-22	1	10.8654316292715
1	impfeinstellung	impfeinstellung	NN	2020-09-02	1	10.2745355909913
1	impfstart	impfstart	NN	2020-09-03	1	10.4721910965431
1	impfstart	impfstart	NN	2020-10-19	5	64.3707756678468
1	impfstart	impfstart	NN	2020-10-20	2	24.0508916868093
1	impfstart	impfstart	NN	2020-11-22	6	107.167735367139
1	impfstart	impfstart	NN	2020-11-25	3	36.5194526951356
1	impfstart	impfstart	NN	2020-12-01	1	10.7987862164293
1	impfstart	impfstart	NN	2020-12-02	1	10.4858074596034
1	impfstart	impfstart	NN	2020-12-07	4	66.7746189673305
1	impfstart	impfstart	NN	2020-12-10	1	12.2995178588999
1	impfstart	impfstart	NN	2020-12-13	1	15.9535432819629
1	impfstart	impfstart	NN	2020-12-14	16	169.249484317977
1	impfstart	impfstart	NN	2020-12-15	11	139.98116617037
1	impfstart	impfstart	NN	2020-12-16	8	92.6816270259624
1	impfstart	impfstart	NN	2020-12-17	18	211.416490486258
1	impfstart	impfstart	NN	2020-12-18	3	31.8002098813852
1	impfstart	impfstart	NN	2020-12-20	2	34.2003112228321
1	impfstart	impfstart	NN	2020-12-21	6	70.1213098660683
1	impfstart	impfstart	NN	2020-12-22	11	123.667760938976
1	impfstart	impfstart	NN	2020-12-23	10	121.908105669946
1	impfstart	impfstart	NN	2020-12-26	33	746.471226927253
1	impfstart	impfstart	NN	2020-12-27	69	1354.93372606775
1	impfstart	impfstart	NN	2020-12-28	19	258.563205095056
1	impfstart	impfstart	NN	2020-12-29	12	149.983126898224
1	impfstart	impfstart	NN	2020-12-30	29	355.89809042266
1	impfstart	impfstart	NN	2020-12-31	16	294.996128175818
1	impfstart	impfstart	NN	2021-01-01	8	148.629818857408
1	impfstart	impfstart	NN	2021-01-02	22	424.030992810747
1	impfstart	impfstart	NN	2021-01-03	8	130.857937351763
1	impfstart	impfstart	NN	2021-01-04	17	229.42279922806
1	impfstart	impfstart	NN	2021-01-05	19	219.960870118895
1	impfstart	impfstart	NN	2021-01-06	25	297.693470986794
1	impfstart	impfstart	NN	2021-01-07	19	214.070034701879
1	impfstart	impfstart	NN	2021-01-08	4	43.874081386421
1	impfstart	impfstart	NN	2021-01-09	6	105.409251418633
1	impfstart	impfstart	NN	2021-01-10	1	18.6772753590706
1	impfstart	impfstart	NN	2021-01-11	8	91.8990947939163
1	impfstart	impfstart	NN	2021-01-12	6	66.4187035069075
1	impfstart	impfstart	NN	2021-01-13	15	159.649197496701
1	impfstart	impfstart	NN	2021-01-14	7	80.7605334810097
1	impfstart	impfstart	NN	2021-01-16	1	16.1334559475985
1	impfstart	impfstart	NN	2021-01-17	2	32.1372905050375
1	impfstart	impfstart	NN	2021-01-18	7	78.3523617640475
1	impfstart	impfstart	NN	2021-01-19	5	52.3297190940679
1	impfstart	impfstart	NN	2021-01-20	8	80.0945115235978
1	impfstart	impfstart	NN	2021-01-21	4	41.6137824847589
1	impfstart	impfstart	NN	2021-01-22	5	52.8686531181932
1	impfstart	impfstart	NN	2021-01-23	2	33.2895021554953
1	impfstart	impfstart	NN	2021-01-24	3	51.1613629387087
1	impfstart	impfstart	NN	2021-01-25	4	45.1309361284426
1	impfstart	impfstart	NN	2021-01-26	6	64.3293663557414
1	impfstart	impfstart	NN	2021-01-27	4	48.2177513651651
1	impfstart	impfstart	NN	2021-01-28	8	91.9645936314519
1	impfstart	impfstart	NN	2021-01-29	9	97.4395063065014
1	impfstart	impfstart	NN	2021-01-30	10	172.4286576429
1	impfstart	impfstart	NN	2021-01-31	4	66.9209663387539
1	impfstart	impfstart	NN	2021-02-01	3	31.9716943932305
1	impfstart	impfstart	NN	2021-02-02	6	65.5744871528651
1	impfstart	impfstart	NN	2021-02-03	3	35.8380121849241
1	impfstart	impfstart	NN	2021-02-04	8	87.3848977050541
1	impfstart	impfstart	NN	2021-02-05	2	21.3162803090861
1	impfstart	impfstart	NN	2021-02-07	2	33.5019598646521
1	impfstart	impfstart	NN	2021-02-08	4	43.4324679414096
1	impfstart	impfstart	NN	2021-02-09	1	10.7089312486614
1	impfstart	impfstart	NN	2021-02-10	2	20.4641263864446
1	impfstart	impfstart	NN	2021-02-12	3	33.1601635901404
1	impfstart	impfstart	NN	2021-02-15	1	11.8281604844815
1	impfstart	impfstart	NN	2021-02-16	2	21.2149820203027
1	impfstart	impfstart	NN	2021-02-17	2	20.5279796362442
1	impfstart	impfstart	NN	2021-02-18	1	10.6971320988843
1	impfstart	impfstart	NN	2021-02-19	1	10.6476995645091
1	impfstart	impfstart	NN	2021-02-20	4	68.1187309480424
1	impfstart	impfstart	NN	2021-02-22	3	32.7872435764325
1	impfstart	impfstart	NN	2021-02-24	1	11.0498458546503
1	impfstart	impfstart	NN	2021-02-25	1	11.5665772184695
1	impfstart	impfstart	NN	2021-02-26	3	35.220362065322
1	impfstart	impfstart	NN	2021-02-27	1	16.9655429822031
1	impfstart	impfstart	NN	2021-03-01	6	64.9041581930682
1	impfstart	impfstart	NN	2021-03-03	3	30.6688884572527
1	impfstart	impfstart	NN	2021-03-04	2	22.313708426772
1	impfstart	impfstart	NN	2021-03-05	4	42.2007701640555
1	impfstart	impfstart	NN	2021-03-06	1	16.5606783253842
1	impfstart	impfstart	NN	2021-03-07	2	35.3644304558475
1	impfstart	impfstart	NN	2021-03-08	9	104.963612614294
1	impfstart	impfstart	NN	2021-03-09	7	76.8344218209758
1	impfstart	impfstart	NN	2021-03-10	7	87.1655023845991
1	impfstart	impfstart	NN	2021-03-11	5	66.0781307818364
1	impfstart	impfstart	NN	2021-03-12	5	70.6344385268482
1	impfstart	impfstart	NN	2021-03-15	4	47.6354932059878
1	impfstart	impfstart	NN	2021-03-16	1	10.9491848331892
1	impfstart	impfstart	NN	2021-03-17	2	20.9332021519332
1	impfstart	impfstart	NN	2021-03-19	5	52.1740945185896
1	impfstart	impfstart	NN	2021-03-20	1	16.8316165084495
1	impfstart	impfstart	NN	2021-03-22	3	34.7137848439615
1	impfstart	impfstart	NN	2021-03-24	2	25.746984384454
1	impfstart	impfstart	NN	2021-03-25	5	51.4901241941796
1	impfstart	impfstart	NN	2021-03-26	1	10.9006082539406
1	impfstart	impfstart	NN	2021-03-27	1	26.3671360016875
1	impfstart	impfstart	NN	2021-03-29	1	11.637108411302
1	impfstart	impfstart	NN	2021-03-30	1	11.2842618400117
1	impfstart	impfstart	NN	2021-03-31	1	11.8439909511909
1	impfstart	impfstart	NN	2021-04-01	13	160.400755117401
1	impfstart	impfstart	NN	2021-04-02	1	17.8967714224354
1	impfstart	impfstart	NN	2021-04-05	3	60.3051440287857
1	impfstart	impfstart	NN	2021-04-06	8	99.0246076149923
1	impfstart	impfstart	NN	2021-04-07	15	182.683993228513
1	impfstart	impfstart	NN	2021-04-08	2	24.0621766645011
1	impfstart	impfstart	NN	2021-04-11	1	18.0115273775216
1	impfstart	impfstart	NN	2021-04-12	2	23.8228532631353
1	impfstart	impfstart	NN	2021-04-13	1	11.0794730602613
1	impfstart	impfstart	NN	2021-04-15	1	13.5565647664882
1	impfstart	impfstart	NN	2021-04-19	1	11.0249936606286
1	impfstart	impfstart	NN	2021-04-30	2	20.894929845273
1	impfstart	impfstart	NN	2021-05-04	1	10.6353561780784
1	impfstart	impfstart	NN	2021-05-05	3	34.4657238376435
1	impfstart	impfstart	NN	2021-05-06	2	21.1537241131301
1	impfstart	impfstart	NN	2021-05-07	1	11.3336280076615
1	impfstart	impfstart	NN	2021-05-24	3	51.374261494991
1	impfstart	impfstart	NN	2021-05-26	1	10.6337728626117
1	impfstart	impfstart	NN	2021-05-29	3	75.007500750075
1	impfstart	impfstart	NN	2021-05-31	2	22.7881273856321
1	impfstart	impfstart	NN	2021-06-07	1	10.0795274717521
1	impfstart	impfstart	NN	2021-07-07	1	10.8145520612536
1	impfstart	impfstart	NN	2021-08-15	1	16.548345992818
1	impfstart	impfstart	NN	2021-08-18	1	11.7278665837897
1	impfstart	impfstart	NN	2021-08-20	1	11.5326951908661
1	impftstoff	impftstoff	NN	2020-09-03	1	10.4721910965431
1	impftstoff	impftstoff	NN	2021-01-28	1	11.4955742039315
1	impftstoff	impftstoff	NN	2021-03-06	1	16.5606783253842
1	impfstoffbeschaffung	impfstoffbeschaffung	NN	2020-09-04	1	11.1316428078456
1	impfstoffbeschaffung	impfstoffbeschaffung	NN	2020-12-30	1	12.272347945609
1	impfstoffbeschaffung	impfstoffbeschaffung	NN	2021-01-03	7	114.500695182792
1	impfstoffbeschaffung	impfstoffbeschaffung	NN	2021-01-05	1	11.5768879009945
1	impfstoffbeschaffung	impfstoffbeschaffung	NN	2021-01-06	1	11.9077388394718
1	impfstoffbeschaffung	impfstoffbeschaffung	NN	2021-01-07	5	56.3342196583893
1	impfstoffbeschaffung	impfstoffbeschaffung	NN	2021-01-09	2	35.1364171395443
1	impfstoffbeschaffung	impfstoffbeschaffung	NN	2021-01-13	2	21.2865596662267
1	impfstoffbeschaffung	impfstoffbeschaffung	NN	2021-01-14	2	23.0744381374314
1	impfstoffbeschaffung	impfstoffbeschaffung	NN	2021-01-15	1	10.8298948417211
